CATEGORY,START_TIME,ROAD,DEPARTMENT,RESPONSIBILITY,YEAR,SOURCE_YEAR,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,INDEX,SEASON,SEASON_INDEX,MONTH,LAMBDA_DYNAMIC,LAMBDA0,LAMBDA1,LAMBDA_MONTH,SPIKE_FLAG,TRANSITION_FLAG,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,ENTITY_TYPE
,2025-01-01 00:17:58.035147462,Западно-Сибирская,,,2025,2024,0 days 00:00:00,0.0,0.0,0.0,Зима,1,1,0.0022241376656559,0.0022241376656559,0.0066724129969677,96.0827471563361,0,0,,,,,,,road
,2025-01-01 18:14:11.035712772,Западно-Сибирская,,,2025,2024,0 days 17:56:13.000565310,1076.2166760885,1076.2166760885,0.0010319917440660474,Зима,1,1,0.0022241376656559,0.0022241376656559,0.0066724129969677,96.0827471563361,0,0,,,,,,,road
,2025-01-02 04:04:07.320728238,Западно-Сибирская,,,2025,2024,1 days 03:46:09.285580776,1666.1547596796001,589.9380835911002,0.0020639834881320948,Зима,1,1,0.0022241376656559,0.0022241376656559,0.0066724129969677,96.0827471563361,0,0,,,,,,,road
,2025-01-02 06:26:38.859347208,Западно-Сибирская,,,2025,2024,1 days 06:08:40.824199746,1808.6804033291,142.5256436494999,0.0030959752321981426,Зима,1,1,0.0022241376656559,0.0022241376656559,0.0066724129969677,96.0827471563361,0,0,,,,,,,road
,2025-01-02 11:35:29.038254444,Западно-Сибирская,,,2025,2024,1 days 11:17:31.003106982,2117.5167184497,308.8363151205999,0.0041279669762641896,Зима,1,1,0.0022241376656559,0.0022241376656559,0.0066724129969677,96.0827471563361,0,0,,,,,,,road
,2025-01-02 11:48:09.413440656,Западно-Сибирская,,,2025,2024,1 days 11:30:11.378293194,2130.1896382198997,12.67291977019977,0.005159958720330237,Зима,1,1,0.0022241376656559,0.0022241376656559,0.0066724129969677,96.0827471563361,0,0,,,,,,,road
,2025-01-02 14:54:29.369056332,Западно-Сибирская,,,2025,2024,1 days 14:36:31.333908870,2316.5222318145,186.33259359460044,0.006191950464396285,Зима,1,1,0.0022241376656559,0.0022241376656559,0.0066724129969677,96.0827471563361,0,0,,,,,,,road
,2025-01-02 20:26:52.331895390,Западно-Сибирская,,,2025,2024,1 days 20:08:54.296747928,2648.9049457988,332.3827139842997,0.007223942208462332,Зима,1,1,0.0022241376656559,0.0022241376656559,0.0066724129969677,96.0827471563361,0,0,,,,,,,road
,2025-01-03 01:54:16.845318282,Западно-Сибирская,,,2025,2024,2 days 01:36:18.810170820,2976.313502847,327.40855704820024,0.008255933952528379,Зима,1,1,0.0022241376656559,0.0022241376656559,0.0066724129969677,96.0827471563361,0,0,,,,,,,road
,2025-01-03 03:39:13.955875350,Западно-Сибирская,,,2025,2024,2 days 03:21:15.920727888,3081.2653454648002,104.95184261780014,0.009287925696594427,Зима,1,1,0.0022241376656559,0.0022241376656559,0.0066724129969677,96.0827471563361,0,0,,,,,,,road
,2025-01-03 14:53:24.273807744,Западно-Сибирская,,,2025,2024,2 days 14:35:26.238660282,3755.4373110047,674.1719655398997,0.010319917440660475,Зима,1,1,0.0022241376656559,0.0022241376656559,0.0066724129969677,96.0827471563361,0,0,,,,,,,road
,2025-01-03 17:33:02.388902262,Западно-Сибирская,,,2025,2024,2 days 17:15:04.353754800,3915.0725625799996,159.63525157529966,0.011351909184726523,Зима,1,1,0.0022241376656559,0.0022241376656559,0.0066724129969677,96.0827471563361,0,0,,,,,,,road
,2025-01-04 00:03:31.081386959,Западно-Сибирская,,,2025,2024,2 days 23:45:33.046239497,4305.550770658283,390.4782080782834,0.01238390092879257,Зима,1,1,0.0022241376656559,0.0022241376656559,0.0066724129969677,96.0827471563361,0,0,,,,,,,road
,2025-01-04 02:25:57.265393518,Западно-Сибирская,,,2025,2024,3 days 02:07:59.230246056,4447.9871707676,142.43640010931722,0.013415892672858616,Зима,1,1,0.0022241376656559,0.0022241376656559,0.0066724129969677,96.0827471563361,0,0,,,,,,,road
