CATEGORY,START_TIME,ROAD,DEPARTMENT,RESPONSIBILITY,YEAR,SOURCE_YEAR,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,INDEX,SEASON,SEASON_INDEX,MONTH,LAMBDA_DYNAMIC,LAMBDA0,LAMBDA1,LAMBDA_MONTH,SPIKE_FLAG,TRANSITION_FLAG,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,ENTITY_TYPE
,2025-01-01 14:38:28.214318760,Приволжская,,,2025,2024,0 days 00:00:00,0.0,0.0,0.0,Зима,1,1,0.0008133291219204,0.0008133291219204,0.0024399873657612,35.13581806696147,0,0,,,,,,,road
,2025-01-01 23:04:49.609249332,Приволжская,,,2025,2024,0 days 08:26:21.394930572,506.35658217620005,506.35658217620005,0.002336448598130841,Зима,1,1,0.0008133291219204,0.0008133291219204,0.0024399873657612,35.13581806696147,0,0,,,,,,,road
,2025-01-02 07:57:50.221703262,Приволжская,,,2025,2024,0 days 17:19:22.007384502,1039.3667897417001,533.0102075655001,0.004672897196261682,Зима,1,1,0.0008133291219204,0.0008133291219204,0.0024399873657612,35.13581806696147,0,0,,,,,,,road
,2025-01-03 05:11:07.098770448,Приволжская,,,2025,2024,1 days 14:32:38.884451688,2312.6480741948003,1273.2812844531002,0.007009345794392523,Зима,1,1,0.0008133291219204,0.0008133291219204,0.0024399873657612,35.13581806696147,0,0,,,,,,,road
,2025-01-05 01:36:51.574498854,Приволжская,,,2025,2024,3 days 10:58:23.360180094,4978.389336334901,2665.7412621401004,0.009345794392523364,Зима,1,1,0.0008133291219204,0.0008133291219204,0.0024399873657612,35.13581806696147,0,0,,,,,,,road
,2025-01-05 18:22:20.292312528,Приволжская,,,2025,2024,4 days 03:43:52.077993768,5983.8679665628,1005.478630227899,0.011682242990654205,Зима,1,1,0.0008133291219204,0.0008133291219204,0.0024399873657612,35.13581806696147,0,0,,,,,,,road
,2025-01-06 18:12:51.147270366,Приволжская,,,2025,2024,5 days 03:34:22.932951606,7414.3822158601,1430.5142492973,0.014018691588785047,Зима,1,1,0.0008133291219204,0.0008133291219204,0.0024399873657612,35.13581806696147,0,0,,,,,,,road
,2025-01-07 16:19:04.378118430,Приволжская,,,2025,2024,6 days 01:40:36.163799670,8740.6027299945,1326.2205141344002,0.016355140186915886,Зима,1,1,0.0008133291219204,0.0008133291219204,0.0024399873657612,35.13581806696147,0,0,,,,,,,road
,2025-01-08 08:43:59.129694138,Приволжская,,,2025,2024,6 days 18:05:30.915375378,9725.5152562563,984.9125262617999,0.018691588785046728,Зима,1,1,0.0008133291219204,0.0008133291219204,0.0024399873657612,35.13581806696147,0,0,,,,,,,road
,2025-01-08 16:21:33.922876116,Приволжская,,,2025,2024,7 days 01:43:05.708557356,10183.0951426226,457.57988636630034,0.02102803738317757,Зима,1,1,0.0008133291219204,0.0008133291219204,0.0024399873657612,35.13581806696147,0,0,,,,,,,road
