CATEGORY,START_TIME,ROAD,DEPARTMENT,RESPONSIBILITY,YEAR,SOURCE_YEAR,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,INDEX,SEASON,SEASON_INDEX,MONTH,LAMBDA_DYNAMIC,LAMBDA0,LAMBDA1,LAMBDA_MONTH,SPIKE_FLAG,TRANSITION_FLAG,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,ENTITY_TYPE
,2025-01-01 13:04:40.980351558,Горьковская,,,2025,2024,0 days 00:00:00,0.0,0.0,0.0,Зима,1,1,0.0014048012986607,0.0014048012986607,0.0042144038959820995,60.68741610214466,0,0,,,,,,,road
,2025-01-03 05:25:27.033741846,Горьковская,,,2025,2024,1 days 16:20:46.053390288,2420.7675565048,2420.7675565048,0.001610305958132045,Зима,1,1,0.0014048012986607,0.0014048012986607,0.0042144038959820995,60.68741610214466,0,0,,,,,,,road
,2025-01-03 11:17:38.288997354,Горьковская,,,2025,2024,1 days 22:12:57.308645796,2772.9551440966,352.18758759180037,0.00322061191626409,Зима,1,1,0.0014048012986607,0.0014048012986607,0.0042144038959820995,60.68741610214466,0,0,,,,,,,road
,2025-01-04 00:48:28.935810942,Горьковская,,,2025,2024,2 days 11:43:47.955459384,3583.7992576563997,810.8441135597996,0.004830917874396135,Зима,1,1,0.0014048012986607,0.0014048012986607,0.0042144038959820995,60.68741610214466,0,0,,,,,,,road
,2025-01-04 04:58:14.772146310,Горьковская,,,2025,2024,2 days 15:53:33.791794752,3833.5631965792,249.7639389228002,0.00644122383252818,Зима,1,1,0.0014048012986607,0.0014048012986607,0.0042144038959820995,60.68741610214466,0,0,,,,,,,road
,2025-01-04 08:38:41.062838214,Горьковская,,,2025,2024,2 days 19:34:00.082486656,4054.0013747776,220.43817819840024,0.008051529790660225,Зима,1,1,0.0014048012986607,0.0014048012986607,0.0042144038959820995,60.68741610214466,0,0,,,,,,,road
,2025-01-04 18:46:22.465432758,Горьковская,,,2025,2024,3 days 05:41:41.485081200,4661.69141802,607.6900432424,0.00966183574879227,Зима,1,1,0.0014048012986607,0.0014048012986607,0.0042144038959820995,60.68741610214466,0,0,,,,,,,road
,2025-01-06 16:45:25.285044036,Горьковская,,,2025,2024,5 days 03:40:44.304692478,7420.7384115413,2759.0469935212996,0.011272141706924315,Зима,1,1,0.0014048012986607,0.0014048012986607,0.0042144038959820995,60.68741610214466,0,0,,,,,,,road
,2025-01-06 23:55:03.359271054,Горьковская,,,2025,2024,5 days 10:50:22.378919496,7850.372981991601,429.634570450301,0.01288244766505636,Зима,1,1,0.0014048012986607,0.0014048012986607,0.0042144038959820995,60.68741610214466,0,0,,,,,,,road
,2025-01-08 08:50:16.176202062,Горьковская,,,2025,2024,6 days 19:45:35.195850504,9825.5865975084,1975.213615516799,0.014492753623188406,Зима,1,1,0.0014048012986607,0.0014048012986607,0.0042144038959820995,60.68741610214466,0,0,,,,,,,road
,2025-01-09 13:59:43.786508028,Горьковская,,,2025,2024,8 days 00:55:02.806156470,11575.046769274499,1749.460171766099,0.01610305958132045,Зима,1,1,0.0014048012986607,0.0014048012986607,0.0042144038959820995,60.68741610214466,0,0,,,,,,,road
,2025-01-09 17:28:05.690471046,Горьковская,,,2025,2024,8 days 04:23:24.710119488,11783.4118353248,208.3650660503008,0.017713365539452495,Зима,1,1,0.0014048012986607,0.0014048012986607,0.0042144038959820995,60.68741610214466,0,0,,,,,,,road
,2025-01-09 23:33:53.103657684,Горьковская,,,2025,2024,8 days 10:29:12.123306126,12149.2020551021,365.7902197773001,0.01932367149758454,Зима,1,1,0.0014048012986607,0.0014048012986607,0.0042144038959820995,60.68741610214466,0,0,,,,,,,road
,2025-01-10 11:47:42.126240048,Горьковская,,,2025,2024,8 days 22:43:01.145888490,12883.0190981415,733.8170430394002,0.020933977455716585,Зима,1,1,0.0014048012986607,0.0014048012986607,0.0042144038959820995,60.68741610214466,0,0,,,,,,,road
,2025-01-10 20:27:16.913707848,Горьковская,,,2025,2024,9 days 07:22:35.933356290,13402.5988892715,519.5797911299996,0.02254428341384863,Зима,1,1,0.0014048012986607,0.0014048012986607,0.0042144038959820995,60.68741610214466,0,0,,,,,,,road
,2025-01-10 21:39:05.567708658,Горьковская,,,2025,2024,9 days 08:34:24.587357100,13474.409789285,71.81090001350094,0.024154589371980676,Зима,1,1,0.0014048012986607,0.0014048012986607,0.0042144038959820995,60.68741610214466,0,0,,,,,,,road
,2025-01-13 09:45:55.946360502,Горьковская,,,2025,2024,11 days 20:41:14.966008944,17081.2494334824,3606.8396441974,0.02576489533011272,Зима,1,1,0.0014048012986607,0.0014048012986607,0.0042144038959820995,60.68741610214466,0,0,,,,,,,road
,2025-01-14 02:20:21.343271160,Горьковская,,,2025,2024,12 days 13:15:40.362919602,18075.672715326702,994.4232818443015,0.027375201288244767,Зима,1,1,0.0014048012986607,0.0014048012986607,0.0042144038959820995,60.68741610214466,0,0,,,,,,,road
,2025-01-14 09:10:10.265354634,Горьковская,,,2025,2024,12 days 20:05:29.285003076,18485.4880833846,409.815368057898,0.028985507246376812,Зима,1,1,0.0014048012986607,0.0014048012986607,0.0042144038959820995,60.68741610214466,0,0,,,,,,,road
,2025-01-14 20:35:31.070047367,Горьковская,,,2025,2024,13 days 07:30:50.089695809,19170.834828263483,685.3467448788833,0.030595813204508857,Зима,1,1,0.0014048012986607,0.0014048012986607,0.0042144038959820995,60.68741610214466,0,0,,,,,,,road
,2025-01-14 21:40:45.374363898,Горьковская,,,2025,2024,13 days 08:36:04.394012340,19236.073233539002,65.23840527551874,0.0322061191626409,Зима,1,1,0.0014048012986607,0.0014048012986607,0.0042144038959820995,60.68741610214466,0,0,,,,,,,road
,2025-01-15 05:47:30.687437250,Горьковская,,,2025,2024,13 days 16:42:49.707085692,19722.828451428202,486.75521788920014,0.033816425120772944,Зима,1,1,0.0014048012986607,0.0014048012986607,0.0042144038959820995,60.68741610214466,0,0,,,,,,,road
,2025-01-16 13:29:00.400992816,Горьковская,,,2025,2024,15 days 00:24:19.420641258,21624.3236773543,1901.4952259260972,0.03542673107890499,Зима,1,1,0.0014048012986607,0.0014048012986607,0.0042144038959820995,60.68741610214466,0,0,,,,,,,road
,2025-01-17 16:24:17.719533288,Горьковская,,,2025,2024,16 days 03:19:36.739181730,23239.612319695498,1615.2886423411983,0.037037037037037035,Зима,1,1,0.0014048012986607,0.0014048012986607,0.0042144038959820995,60.68741610214466,0,0,,,,,,,road
,2025-01-17 21:17:15.502888632,Горьковская,,,2025,2024,16 days 08:12:34.522537074,23532.5753756179,292.9630559224024,0.03864734299516908,Зима,1,1,0.0014048012986607,0.0014048012986607,0.0042144038959820995,60.68741610214466,0,0,,,,,,,road
,2025-01-18 06:16:47.504972742,Горьковская,,,2025,2024,16 days 17:12:06.524621184,24072.1087436864,539.5333680684998,0.040257648953301126,Зима,1,1,0.0014048012986607,0.0014048012986607,0.0042144038959820995,60.68741610214466,0,0,,,,,,,road
,2025-01-18 20:27:39.096358212,Горьковская,,,2025,2024,17 days 07:22:58.116006654,24922.9686001109,850.8598564245003,0.04186795491143317,Зима,1,1,0.0014048012986607,0.0014048012986607,0.0042144038959820995,60.68741610214466,0,0,,,,,,,road
,2025-01-19 01:23:26.637674952,Горьковская,,,2025,2024,17 days 12:18:45.657323394,25218.7609553899,295.792355278998,0.043478260869565216,Зима,1,1,0.0014048012986607,0.0014048012986607,0.0042144038959820995,60.68741610214466,0,0,,,,,,,road
,2025-01-19 01:57:04.243546488,Горьковская,,,2025,2024,17 days 12:52:23.263194930,25252.3877199155,33.626764525601175,0.04508856682769726,Зима,1,1,0.0019948270514119817,0.0014048012986607,0.0042144038959820995,60.68741610214466,0,1,,,,,,,road
,2025-01-19 07:03:25.072576356,Горьковская,,,2025,2024,17 days 17:58:44.092224798,25558.7348704133,306.3471504978006,0.04669887278582931,Зима,1,1,0.0022983407854198354,0.0014048012986607,0.0042144038959820995,60.68741610214466,0,1,,,,,,,road
,2025-01-19 13:16:24.671255688,Горьковская,,,2025,2024,18 days 00:11:43.690904130,25931.7281817355,372.9933113221996,0.04830917874396135,Зима,1,1,0.002467573620513395,0.0014048012986607,0.0042144038959820995,60.68741610214466,0,1,,,,,,,road
,2025-01-19 13:18:20.219725920,Горьковская,,,2025,2024,18 days 00:13:39.239374362,25933.6539895727,1.9258078372004093,0.0499194847020934,Зима,1,1,0.0030422189035049694,0.0014048012986607,0.0042144038959820995,60.68741610214466,0,1,,,,,,,road
,2025-01-19 13:50:28.843798002,Горьковская,,,2025,2024,18 days 00:45:47.863446444,25965.7977241074,32.14373453470034,0.05152979066022544,Зима,1,1,0.0031252220935307404,0.0014048012986607,0.0042144038959820995,60.68741610214466,0,1,,,,,,,road
,2025-01-19 15:04:23.575467486,Горьковская,,,2025,2024,18 days 01:59:42.595115928,26039.7099185988,73.91219449140044,0.05314009661835749,Зима,1,1,0.0031428999990541374,0.0014048012986607,0.0042144038959820995,60.68741610214466,0,1,,,,,,,road
,2025-01-19 17:15:35.398953450,Горьковская,,,2025,2024,18 days 04:10:54.418601892,26170.9069766982,131.19705809939842,0.05475040257648953,Зима,1,1,0.0032606746007874097,0.0014048012986607,0.0042144038959820995,60.68741610214466,0,1,,,,,,,road
,2025-01-19 20:57:25.837035432,Горьковская,,,2025,2024,18 days 07:52:44.856683874,26392.7476113979,221.84063469969988,0.05636070853462158,Зима,1,1,0.0035107034055507132,0.0014048012986607,0.0042144038959820995,60.68741610214466,0,1,,,,,,,road
,2025-01-19 22:36:24.617937192,Горьковская,,,2025,2024,18 days 09:31:43.637585634,26491.7272930939,98.97968169600063,0.057971014492753624,Зима,1,1,0.0035150403153535008,0.0014048012986607,0.0042144038959820995,60.68741610214466,0,1,,,,,,,road
,2025-01-20 00:05:31.596242802,Горьковская,,,2025,2024,18 days 11:00:50.615891244,26580.8435981874,89.11630509349925,0.05958132045088567,Зима,1,1,0.0036269210869349358,0.0014048012986607,0.0042144038959820995,60.68741610214466,0,1,,,,,,,road
,2025-01-20 09:12:11.909790954,Горьковская,,,2025,2024,18 days 20:07:30.929439396,27127.5154906566,546.6718924691995,0.061191626409017714,Зима,1,1,0.0037229429436292476,0.0014048012986607,0.0042144038959820995,60.68741610214466,0,1,,,,,,,road
,2025-01-20 09:49:23.015940366,Горьковская,,,2025,2024,18 days 20:44:42.035588808,27164.700593146797,37.185102490198915,0.06280193236714976,Зима,1,1,0.0042144038959820995,0.0014048012986607,0.0042144038959820995,60.68741610214466,1,0,,,,,,,road
,2025-01-20 12:31:42.591501828,Горьковская,,,2025,2024,18 days 23:27:01.611150270,27327.026852504503,162.32625935770557,0.0644122383252818,Зима,1,1,0.0042144038959820995,0.0014048012986607,0.0042144038959820995,60.68741610214466,1,0,,,,,,,road
,2025-01-21 00:36:20.415595002,Горьковская,,,2025,2024,19 days 11:31:39.435243444,28051.6572540574,724.6304015528985,0.06602254428341385,Зима,1,1,0.0042144038959820995,0.0014048012986607,0.0042144038959820995,60.68741610214466,1,0,,,,,,,road
,2025-01-21 04:29:04.875701172,Горьковская,,,2025,2024,19 days 15:24:23.895349614,28284.3982558269,232.74100176950014,0.06763285024154589,Зима,1,1,0.0042144038959820995,0.0014048012986607,0.0042144038959820995,60.68741610214466,1,0,,,,,,,road
,2025-01-21 09:28:46.560707160,Горьковская,,,2025,2024,19 days 20:24:05.580355602,28584.0930059267,299.6947500997994,0.06924315619967794,Зима,1,1,0.0042144038959820995,0.0014048012986607,0.0042144038959820995,60.68741610214466,1,0,,,,,,,road
,2025-01-21 11:42:40.315192386,Горьковская,,,2025,2024,19 days 22:37:59.334840828,28717.9889140138,133.8959080870991,0.07085346215780998,Зима,1,1,0.0042144038959820995,0.0014048012986607,0.0042144038959820995,60.68741610214466,1,0,,,,,,,road
,2025-01-21 11:47:26.953487886,Горьковская,,,2025,2024,19 days 22:42:45.973136328,28722.7662189388,4.777304924999044,0.07246376811594203,Зима,1,1,0.0042144038959820995,0.0014048012986607,0.0042144038959820995,60.68741610214466,1,0,,,,,,,road
,2025-01-21 15:53:56.613874608,Горьковская,,,2025,2024,20 days 02:49:15.633523050,28969.2605587175,246.4943397786992,0.07407407407407407,Зима,1,1,0.0042144038959820995,0.0014048012986607,0.0042144038959820995,60.68741610214466,1,0,,,,,,,road
,2025-01-21 19:51:05.908878000,Горьковская,,,2025,2024,20 days 06:46:24.928526442,29206.4154754407,237.15491672320059,0.07568438003220612,Зима,1,1,0.0042144038959820995,0.0014048012986607,0.0042144038959820995,60.68741610214466,1,0,,,,,,,road
,2025-01-21 20:18:51.830204358,Горьковская,,,2025,2024,20 days 07:14:10.849852800,29234.18083088,27.765355439300038,0.07729468599033816,Зима,1,1,0.0042144038959820995,0.0014048012986607,0.0042144038959820995,60.68741610214466,1,0,,,,,,,road
,2025-01-21 22:46:01.457981016,Горьковская,,,2025,2024,20 days 09:41:20.477629458,29381.341293824302,147.1604629443027,0.07890499194847021,Зима,1,1,0.0042144038959820995,0.0014048012986607,0.0042144038959820995,60.68741610214466,1,0,,,,,,,road
,2025-01-22 08:31:52.072799940,Горьковская,,,2025,2024,20 days 19:27:11.092448382,29967.1848741397,585.8435803153989,0.08051529790660225,Зима,1,1,0.0042144038959820995,0.0014048012986607,0.0042144038959820995,60.68741610214466,1,0,,,,,,,road
,2025-01-22 09:26:19.721785218,Горьковская,,,2025,2024,20 days 20:21:38.741433660,30021.645690561,54.46081642129866,0.0821256038647343,Зима,1,1,0.0042144038959820995,0.0014048012986607,0.0042144038959820995,60.68741610214466,1,0,,,,,,,road
,2025-01-22 11:53:01.293134766,Горьковская,,,2025,2024,20 days 22:48:20.312783208,30168.3385463868,146.6928558258005,0.08373590982286634,Зима,1,1,0.0042144038959820995,0.0014048012986607,0.0042144038959820995,60.68741610214466,1,0,,,,,,,road
,2025-01-22 14:19:42.981533100,Горьковская,,,2025,2024,21 days 01:15:02.001181542,30315.033353025698,146.69480663889772,0.0853462157809984,Зима,1,1,0.0042144038959820995,0.0014048012986607,0.0042144038959820995,60.68741610214466,1,0,,,,,,,road
,2025-01-22 20:54:43.799406234,Горьковская,,,2025,2024,21 days 07:50:02.819054676,30710.0469842446,395.01363121890245,0.08695652173913043,Зима,1,1,0.0042144038959820995,0.0014048012986607,0.0042144038959820995,60.68741610214466,1,0,,,,,,,road
