CATEGORY,START_TIME,ROAD,DEPARTMENT,RESPONSIBILITY,YEAR,SOURCE_YEAR,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,INDEX,SEASON,SEASON_INDEX,MONTH,LAMBDA_DYNAMIC,LAMBDA0,LAMBDA1,LAMBDA_MONTH,SPIKE_FLAG,TRANSITION_FLAG,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,ENTITY_TYPE
,2025-01-01 01:59:21.285171456,Юго-Восточная,,,2025,2024,0 days 00:00:00,0.0,0.0,0.0,Зима,1,1,0.0003837131221167,0.0003837131221167,0.0011511393663501,16.576406875441485,0,0,,,,,,,road
,2025-01-02 16:35:15.349185546,Юго-Восточная,,,2025,2024,1 days 14:35:54.064014090,2315.9010669014997,2315.9010669014997,0.006535947712418301,Зима,1,1,0.0003837131221167,0.0003837131221167,0.0011511393663501,16.576406875441485,0,0,,,,,,,road
,2025-01-05 00:35:49.890616548,Юго-Восточная,,,2025,2024,3 days 22:36:28.605445092,5676.476757418201,3360.575690516701,0.013071895424836602,Зима,1,1,0.0003837131221167,0.0003837131221167,0.0011511393663501,16.576406875441485,0,0,,,,,,,road
,2025-01-05 11:38:08.586840552,Юго-Восточная,,,2025,2024,4 days 09:38:47.301669096,6338.7883611516,662.3116037333994,0.0196078431372549,Зима,1,1,0.0006651904415998207,0.0003837131221167,0.0011511393663501,16.576406875441485,0,1,,,,,,,road
,2025-01-05 16:29:38.947757772,Юго-Восточная,,,2025,2024,4 days 14:30:17.662586316,6630.2943764386,291.5060152870001,0.026143790849673203,Зима,1,1,0.000840732387855783,0.0003837131221167,0.0011511393663501,16.576406875441485,0,1,,,,,,,road
,2025-01-05 20:33:02.046710796,Юго-Восточная,,,2025,2024,4 days 18:33:40.761539340,6873.679358989,243.3849825504003,0.032679738562091505,Зима,1,1,0.0009861692320890661,0.0003837131221167,0.0011511393663501,16.576406875441485,0,1,,,,,,,road
,2025-01-05 21:57:11.082658164,Юго-Восточная,,,2025,2024,4 days 19:57:49.797486708,6957.8299581118,84.15059912279958,0.0392156862745098,Зима,1,1,0.0010146479638331435,0.0003837131221167,0.0011511393663501,16.576406875441485,0,1,,,,,,,road
,2025-01-05 23:18:50.695477140,Юго-Восточная,,,2025,2024,4 days 21:19:29.410305684,7039.4901717614,81.66021364960034,0.0457516339869281,Зима,1,1,0.0011511393663501,0.0003837131221167,0.0011511393663501,16.576406875441485,1,0,,,,,,,road
,2025-01-06 01:57:15.035487473,Юго-Восточная,,,2025,2024,4 days 23:57:53.750316017,7197.895838600283,158.405666838883,0.05228758169934641,Зима,1,1,0.0011511393663501,0.0003837131221167,0.0011511393663501,16.576406875441485,1,0,,,,,,,road
,2025-01-06 02:14:04.075195122,Юго-Восточная,,,2025,2024,5 days 00:14:42.790023666,7214.7131670611,16.817328460816498,0.058823529411764705,Зима,1,1,0.0011511393663501,0.0003837131221167,0.0011511393663501,16.576406875441485,1,0,,,,,,,road
