CATEGORY,START_TIME,ROAD,DEPARTMENT,YEAR,SOURCE_YEAR,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,INDEX,SEASON,SEASON_INDEX,MONTH,LAMBDA_FITTER,LAMBDA_MONTH,ENTITY_TYPE
,2025-01-01 16:13:06.013154616,Горьковская,SYNTHETIC,2025,2024,0 days 00:00:00,0.0,0.0,0.0,Зима,1,1,0.0014048012986607,60.68741610214466,road
,2025-01-01 17:49:49.716892530,Горьковская,SYNTHETIC,2025,2024,0 days 01:36:43.703737914,96.7283956319,96.7283956319,0.0017006802721088435,Зима,1,1,0.0014048012986607,60.68741610214466,road
,2025-01-01 19:07:53.967268764,Горьковская,SYNTHETIC,2025,2024,0 days 02:54:47.954114148,174.7992352358,78.07083960390001,0.003401360544217687,Зима,1,1,0.0014048012986607,60.68741610214466,road
,2025-01-02 09:49:25.772477028,Горьковская,SYNTHETIC,2025,2024,0 days 17:36:19.759322412,1056.3293220402,881.5300868044,0.00510204081632653,Зима,1,1,0.0014048012986607,60.68741610214466,road
,2025-01-02 12:36:10.801241574,Горьковская,SYNTHETIC,2025,2024,0 days 20:23:04.788086958,1223.0798014493,166.75047940910008,0.006802721088435374,Зима,1,1,0.0014048012986607,60.68741610214466,road
,2025-01-02 16:56:59.879033706,Горьковская,SYNTHETIC,2025,2024,1 days 00:43:53.865879090,1483.8977646515,260.81796320219996,0.008503401360544218,Зима,1,1,0.0014048012986607,60.68741610214466,road
,2025-01-03 00:35:59.306056170,Горьковская,SYNTHETIC,2025,2024,1 days 08:22:53.292901554,1942.8882150259,458.9904503744001,0.01020408163265306,Зима,1,1,0.0014048012986607,60.68741610214466,road
,2025-01-03 07:40:42.978608460,Горьковская,SYNTHETIC,2025,2024,1 days 15:27:36.965453844,2367.6160908973998,424.7278758714997,0.011904761904761904,Зима,1,1,0.0014048012986607,60.68741610214466,road
,2025-01-03 22:18:24.664738458,Горьковская,SYNTHETIC,2025,2024,2 days 06:05:18.651583842,3245.3108597307,877.6947688333003,0.013605442176870748,Зима,1,1,0.0014048012986607,60.68741610214466,road
,2025-01-04 09:53:38.297388186,Горьковская,SYNTHETIC,2025,2024,2 days 17:40:32.284233570,3940.5380705595003,695.2272108288003,0.015306122448979591,Зима,1,1,0.0014048012986607,60.68741610214466,road
