CATEGORY,START_TIME,ROAD,DEPARTMENT,YEAR,SOURCE_YEAR,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,INDEX,SEASON,SEASON_INDEX,MONTH,LAMBDA_FITTER,LAMBDA_MONTH,ENTITY_TYPE
,2025-01-01 21:12:43.143793338,Северная,SYNTHETIC,2025,2024,0 days 00:00:00,0.0,0.0,0.0,Зима,1,1,0.000793296261495,34.27039849658806,road
,2025-01-02 23:27:21.473369766,Северная,SYNTHETIC,2025,2024,1 days 02:14:38.329576428,1574.6388262738,1574.6388262738,0.002840909090909091,Зима,1,1,0.000793296261495,34.27039849658806,road
,2025-01-04 06:20:11.561552118,Северная,SYNTHETIC,2025,2024,2 days 09:07:28.417758780,3427.473629313,1852.8348030391999,0.005681818181818182,Зима,1,1,0.000793296261495,34.27039849658806,road
,2025-01-05 03:30:50.255907174,Северная,SYNTHETIC,2025,2024,3 days 06:18:07.112113836,4698.1185352306,1270.6449059176002,0.008522727272727272,Зима,1,1,0.000793296261495,34.27039849658806,road
,2025-01-05 09:12:08.254833155,Северная,SYNTHETIC,2025,2024,3 days 11:59:25.111039817,5039.418517330283,341.2999820996829,0.011363636363636364,Зима,1,1,0.000793296261495,34.27039849658806,road
,2025-01-07 04:43:49.195341978,Северная,SYNTHETIC,2025,2024,5 days 07:31:06.051548640,7651.100859144,2611.6823418137174,0.014204545454545454,Зима,1,1,0.000793296261495,34.27039849658806,road
,2025-01-08 08:24:15.184683324,Северная,SYNTHETIC,2025,2024,6 days 11:11:32.040889986,9311.5340148331,1660.4331556890993,0.017045454545454544,Зима,1,1,0.000793296261495,34.27039849658806,road
,2025-01-09 12:51:25.554521532,Северная,SYNTHETIC,2025,2024,7 days 15:38:42.410728194,11018.7068454699,1707.1728306368004,0.019886363636363636,Зима,1,1,0.000793296261495,34.27039849658806,road
,2025-01-14 12:00:30.197397143,Северная,SYNTHETIC,2025,2024,12 days 14:47:47.053603805,18167.78422673008,7149.07738126018,0.022727272727272728,Зима,1,1,0.000793296261495,34.27039849658806,road
,2025-01-15 22:05:19.623994098,Северная,SYNTHETIC,2025,2024,14 days 00:52:36.480200760,20212.608003346002,2044.8237766159218,0.02556818181818182,Зима,1,1,0.000793296261495,34.27039849658806,road
,2025-01-17 11:12:42.823818174,Северная,SYNTHETIC,2025,2024,15 days 13:59:59.680024836,22439.9946670806,2227.3866637345964,0.028409090909090908,Зима,1,1,0.000793296261495,34.27039849658806,road
,2025-01-20 02:44:57.942836304,Северная,SYNTHETIC,2025,2024,18 days 05:32:14.799042966,26252.2466507161,3812.2519836355023,0.03125,Зима,1,1,0.000793296261495,34.27039849658806,road
,2025-01-20 06:11:30.836561934,Северная,SYNTHETIC,2025,2024,18 days 08:58:47.692768596,26458.7948794766,206.54822876050093,0.03409090909090909,Зима,1,1,0.000793296261495,34.27039849658806,road
,2025-01-20 20:39:33.187031568,Северная,SYNTHETIC,2025,2024,18 days 23:26:50.043238230,27326.834053970502,868.0391744939006,0.036931818181818184,Зима,1,1,0.000793296261495,34.27039849658806,road
,2025-01-21 14:54:47.718526986,Северная,SYNTHETIC,2025,2024,19 days 17:42:04.574733648,28422.0762455608,1095.242191590296,0.03977272727272727,Зима,1,1,0.000793296261495,34.27039849658806,road
,2025-01-21 23:18:15.637208838,Северная,SYNTHETIC,2025,2024,20 days 02:05:32.493415500,28925.541556925,503.4653113642016,0.04261363636363636,Зима,1,1,0.000793296261495,34.27039849658806,road
,2025-01-23 13:43:39.190795284,Северная,SYNTHETIC,2025,2024,21 days 16:30:56.047001946,31230.9341166991,2305.3925597741,0.045454545454545456,Зима,1,1,0.000793296261495,34.27039849658806,road
,2025-01-24 19:55:23.795671086,Северная,SYNTHETIC,2025,2024,22 days 22:42:40.651877748,33042.6775312958,1811.7434145966981,0.048295454545454544,Зима,1,1,0.000793296261495,34.27039849658806,road
,2025-01-25 22:44:01.923319704,Северная,SYNTHETIC,2025,2024,24 days 01:31:18.779526366,34651.3129921061,1608.6354608102993,0.05113636363636364,Зима,1,1,0.000793296261495,34.27039849658806,road
,2025-01-31 01:51:14.043200952,Северная,SYNTHETIC,2025,2024,29 days 04:38:30.899407614,42038.5149901269,7387.201998020806,0.05397727272727273,Зима,1,1,0.000793296261495,34.27039849658806,road
,2025-01-31 08:09:44.559414078,Северная,SYNTHETIC,2025,2024,29 days 10:57:01.415620740,42417.023593679,378.5086035520944,0.056818181818181816,Зима,1,1,0.000793296261495,34.27039849658806,road
,2025-02-04 17:11:14.692047420,Северная,SYNTHETIC,2025,2024,33 days 19:58:31.548254082,48718.5258042347,6301.5022105557,0.05965909090909091,Зима,1,2,0.000793296261495,34.27039849658806,road
,2025-02-08 03:52:02.028132462,Северная,SYNTHETIC,2025,2024,37 days 06:39:18.884339124,53679.3147389854,4960.788934750701,0.0625,Зима,1,2,0.000793296261495,34.27039849658806,road
,2025-02-13 00:40:37.370568936,Северная,SYNTHETIC,2025,2024,42 days 03:27:54.226775598,60687.903779593296,7008.589040607898,0.06534090909090909,Зима,1,2,0.000793296261495,34.27039849658806,road
,2025-02-13 14:16:41.678259978,Северная,SYNTHETIC,2025,2024,42 days 17:03:58.534466640,61503.975574444004,816.0717948507081,0.06818181818181818,Зима,1,2,0.000793296261495,34.27039849658806,road
,2025-02-16 12:00:25.977619494,Северная,SYNTHETIC,2025,2024,45 days 14:47:42.833826156,65687.7138971026,4183.738322658595,0.07102272727272728,Зима,1,2,0.000793296261495,34.27039849658806,road
,2025-02-16 22:35:08.927410188,Северная,SYNTHETIC,2025,2024,46 days 01:22:25.783616850,66322.4297269475,634.7158298449067,0.07386363636363637,Зима,1,2,0.000793296261495,34.27039849658806,road
,2025-02-16 23:08:44.289600774,Северная,SYNTHETIC,2025,2024,46 days 01:56:01.145807436,66356.01909679061,33.58936984310276,0.07670454545454546,Зима,1,2,0.000793296261495,34.27039849658806,road
,2025-02-17 04:28:59.073007464,Северная,SYNTHETIC,2025,2024,46 days 07:16:15.929214126,66676.2654869021,320.246390111497,0.07954545454545454,Зима,1,2,0.000793296261495,34.27039849658806,road
,2025-02-19 17:31:57.463349796,Северная,SYNTHETIC,2025,2024,48 days 20:19:14.319556458,70339.2386592743,3662.9731723721925,0.08238636363636363,Зима,1,2,0.000793296261495,34.27039849658806,road
,2025-02-19 17:49:25.770706674,Северная,SYNTHETIC,2025,2024,48 days 20:36:42.626913336,70356.7104485556,17.471789281305973,0.08522727272727272,Зима,1,2,0.000793296261495,34.27039849658806,road
,2025-02-20 10:24:49.624337262,Северная,SYNTHETIC,2025,2024,49 days 13:12:06.480543924,71352.1080090654,995.3975605097949,0.08806818181818182,Зима,1,2,0.000793296261495,34.27039849658806,road
,2025-02-20 12:03:55.356586710,Северная,SYNTHETIC,2025,2024,49 days 14:51:12.212793372,71451.2035465562,99.0955374907935,0.09090909090909091,Зима,1,2,0.000793296261495,34.27039849658806,road
,2025-02-20 19:09:16.306524444,Северная,SYNTHETIC,2025,2024,49 days 21:56:33.162731106,71876.5527121851,425.3491656289116,0.09375,Зима,1,2,0.000793296261495,34.27039849658806,road
,2025-02-20 21:05:31.035277716,Северная,SYNTHETIC,2025,2024,49 days 23:52:47.891484378,71992.7981914063,116.24547922119382,0.09659090909090909,Зима,1,2,0.000793296261495,34.27039849658806,road
,2025-02-22 14:19:41.364509118,Северная,SYNTHETIC,2025,2024,51 days 17:06:58.220715780,74466.97034526299,2474.1721538566926,0.09943181818181818,Зима,1,2,0.000793296261495,34.27039849658806,road
,2025-02-23 09:06:54.081226422,Северная,SYNTHETIC,2025,2024,52 days 11:54:10.937433084,75594.1822905514,1127.2119452884072,0.10227272727272728,Зима,1,2,0.000793296261495,34.27039849658806,road
,2025-02-25 09:56:17.529652866,Северная,SYNTHETIC,2025,2024,54 days 12:43:34.385859528,78523.5730976588,2929.3908071073965,0.10511363636363637,Зима,1,2,0.000793296261495,34.27039849658806,road
,2025-02-26 10:25:57.810248388,Северная,SYNTHETIC,2025,2024,55 days 13:13:14.666455050,79993.2444409175,1469.6713432586985,0.10795454545454546,Зима,1,2,0.000793296261495,34.27039849658806,road
,2025-03-01 02:00:43.584065856,Северная,SYNTHETIC,2025,2024,58 days 04:48:00.440272518,83808.0073378753,3814.7628969578072,0.11079545454545454,Весна,2,3,0.0007925100034963,34.23643215104308,road
,2025-03-01 03:41:52.022421690,Северная,SYNTHETIC,2025,2024,58 days 06:29:08.878628352,83909.14797713919,101.14063926388917,0.11363636363636363,Весна,2,3,0.0007925100034963,34.23643215104308,road
,2025-03-01 14:22:59.536135590,Северная,SYNTHETIC,2025,2024,58 days 17:10:16.392342252,84550.2732057042,641.1252285650116,0.11647727272727272,Весна,2,3,0.0007925100034963,34.23643215104308,road
,2025-03-03 02:37:55.944891444,Северная,SYNTHETIC,2025,2024,60 days 05:25:12.801098106,86725.2133516351,2174.940145930901,0.11931818181818182,Весна,2,3,0.0007925100034963,34.23643215104308,road
,2025-03-04 17:42:42.656960148,Северная,SYNTHETIC,2025,2024,61 days 20:29:59.513166810,89069.99188611351,2344.778534478406,0.12215909090909091,Весна,2,3,0.0007925100034963,34.23643215104308,road
,2025-03-05 21:47:53.582584746,Северная,SYNTHETIC,2025,2024,63 days 00:35:10.438791408,90755.1739798568,1685.182093743293,0.125,Весна,2,3,0.0007925100034963,34.23643215104308,road
,2025-03-07 21:34:32.284990434,Северная,SYNTHETIC,2025,2024,65 days 00:21:49.141197096,93621.8190199516,2866.6450400947942,0.1278409090909091,Весна,2,3,0.0007925100034963,34.23643215104308,road
,2025-03-08 05:46:29.425361862,Северная,SYNTHETIC,2025,2024,65 days 08:33:46.281568524,94113.7713594754,491.9523395238066,0.13068181818181818,Весна,2,3,0.0007925100034963,34.23643215104308,road
,2025-03-08 07:42:56.204250060,Северная,SYNTHETIC,2025,2024,65 days 10:30:13.060456722,94230.2176742787,116.44631480329554,0.13352272727272727,Весна,2,3,0.0007925100034963,34.23643215104308,road
,2025-03-08 08:58:32.106694187,Северная,SYNTHETIC,2025,2024,65 days 11:45:48.962900849,94305.81604834748,75.59837406878069,0.13636363636363635,Весна,2,3,0.0007925100034963,34.23643215104308,road
,2025-03-10 01:10:24.992585472,Северная,SYNTHETIC,2025,2024,67 days 03:57:41.848792134,96717.6974798689,2411.881431521426,0.13920454545454544,Весна,2,3,0.0007925100034963,34.23643215104308,road
,2025-03-11 04:44:35.515066950,Северная,SYNTHETIC,2025,2024,68 days 07:31:52.371273612,98371.87285456019,1654.1753746912873,0.14204545454545456,Весна,2,3,0.0007925100034963,34.23643215104308,road
,2025-03-12 05:57:58.238452458,Северная,SYNTHETIC,2025,2024,69 days 08:45:15.094659120,99885.251577652,1513.3787230918097,0.14488636363636365,Весна,2,3,0.0007925100034963,34.23643215104308,road
,2025-03-12 14:41:39.305658630,Северная,SYNTHETIC,2025,2024,69 days 17:28:56.161865292,100408.9360310882,523.6844534362026,0.14772727272727273,Весна,2,3,0.0007925100034963,34.23643215104308,road
,2025-03-13 00:44:39.257124924,Северная,SYNTHETIC,2025,2024,70 days 03:31:56.113331586,101011.9352221931,602.9991911049001,0.15056818181818182,Весна,2,3,0.0007925100034963,34.23643215104308,road
,2025-03-15 19:28:07.636245996,Северная,SYNTHETIC,2025,2024,72 days 22:15:24.492452658,105015.4082075443,4003.4729853511963,0.1534090909090909,Весна,2,3,0.0007925100034963,34.23643215104308,road
,2025-03-15 20:51:19.211158818,Северная,SYNTHETIC,2025,2024,72 days 23:38:36.067365480,105098.60112275799,83.19291521368723,0.15625,Весна,2,3,0.0007925100034963,34.23643215104308,road
,2025-03-17 04:06:25.095429330,Северная,SYNTHETIC,2025,2024,74 days 06:53:41.951635992,106973.69919393321,1875.09807117522,0.1590909090909091,Весна,2,3,0.0007925100034963,34.23643215104308,road
,2025-03-17 11:53:57.668090244,Северная,SYNTHETIC,2025,2024,74 days 14:41:14.524296906,107441.2420716151,467.54287768188806,0.16193181818181818,Весна,2,3,0.0007925100034963,34.23643215104308,road
,2025-03-17 12:44:13.733989314,Северная,SYNTHETIC,2025,2024,74 days 15:31:30.590195976,107491.50983659961,50.26776498451363,0.16477272727272727,Весна,2,3,0.0007925100034963,34.23643215104308,road
,2025-03-18 17:16:31.203398645,Северная,SYNTHETIC,2025,2024,75 days 20:03:48.059605307,109203.80099342178,1712.2911568221753,0.16761363636363635,Весна,2,3,0.0007925100034963,34.23643215104308,road
,2025-03-19 01:43:34.000480716,Северная,SYNTHETIC,2025,2024,76 days 04:30:50.856687378,109710.84761145631,507.0466180345247,0.17045454545454544,Весна,2,3,0.0007925100034963,34.23643215104308,road
,2025-03-20 04:39:31.637111832,Северная,SYNTHETIC,2025,2024,77 days 07:26:48.493318494,111326.8082219749,1615.9606105185958,0.17329545454545456,Весна,2,3,0.0007925100034963,34.23643215104308,road
,2025-03-21 06:31:19.753230624,Северная,SYNTHETIC,2025,2024,78 days 09:18:36.609437286,112878.6101572881,1551.8019353131967,0.17613636363636365,Весна,2,3,0.0007925100034963,34.23643215104308,road
,2025-03-21 22:36:56.660723448,Северная,SYNTHETIC,2025,2024,79 days 01:24:13.516930110,113844.2252821685,965.6151248803944,0.17897727272727273,Весна,2,3,0.0007925100034963,34.23643215104308,road
,2025-03-23 06:12:30.856692612,Северная,SYNTHETIC,2025,2024,80 days 08:59:47.712899274,115739.7952149879,1895.5699328194023,0.18181818181818182,Весна,2,3,0.0007925100034963,34.23643215104308,road
,2025-03-24 00:30:15.703208694,Северная,SYNTHETIC,2025,2024,81 days 03:17:32.559415356,116837.54265692261,1097.7474419347127,0.1846590909090909,Весна,2,3,0.0007925100034963,34.23643215104308,road
,2025-03-24 07:36:27.468658602,Северная,SYNTHETIC,2025,2024,81 days 10:23:44.324865264,117263.7387477544,426.1960908317851,0.1875,Весна,2,3,0.0007925100034963,34.23643215104308,road
,2025-03-25 11:27:58.381402410,Северная,SYNTHETIC,2025,2024,82 days 14:15:15.237609072,118935.2539601512,1671.5152123968,0.1903409090909091,Весна,2,3,0.0007925100034963,34.23643215104308,road
