CATEGORY,START_TIME,ROAD,DEPARTMENT,YEAR,SOURCE_YEAR,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,INDEX,SEASON,SEASON_INDEX,MONTH,LAMBDA_FITTER,LAMBDA_MONTH,ENTITY_TYPE
,2025-01-01 05:23:20.614115028,Южно-Уральская,SYNTHETIC,2025,2024,0 days 00:00:00,0.0,0.0,0.0,Зима,1,1,0.0006334806240957,27.36636296093536,road
,2025-01-01 11:27:45.225365094,Южно-Уральская,SYNTHETIC,2025,2024,0 days 06:04:24.611250066,364.4101875011,364.4101875011,0.003289473684210526,Зима,1,1,0.0006334806240957,27.36636296093536,road
,2025-01-01 19:04:00.131608818,Южно-Уральская,SYNTHETIC,2025,2024,0 days 13:40:39.517493790,820.6586248965,456.2484373954,0.006578947368421052,Зима,1,1,0.0006334806240957,27.36636296093536,road
,2025-01-02 00:15:15.222729750,Южно-Уральская,SYNTHETIC,2025,2024,0 days 18:51:54.608614722,1131.9101435787002,311.2515186822002,0.009868421052631578,Зима,1,1,0.0006334806240957,27.36636296093536,road
,2025-01-03 04:25:21.317034102,Южно-Уральская,SYNTHETIC,2025,2024,1 days 23:02:00.702919074,2822.0117153179003,1690.1015717392002,0.013157894736842105,Зима,1,1,0.0006334806240957,27.36636296093536,road
,2025-01-08 20:58:48.371823216,Южно-Уральская,SYNTHETIC,2025,2024,7 days 15:35:27.757708188,11015.4626284698,8193.4509131519,0.01644736842105263,Зима,1,1,0.0006334806240957,27.36636296093536,road
,2025-01-10 00:45:34.351249128,Южно-Уральская,SYNTHETIC,2025,2024,8 days 19:22:13.737134100,12682.228952235,1666.7663237651996,0.019736842105263157,Зима,1,1,0.0006334806240957,27.36636296093536,road
,2025-01-11 01:18:36.124396938,Южно-Уральская,SYNTHETIC,2025,2024,9 days 19:55:15.510281910,14155.258504698499,1473.0295524634985,0.023026315789473683,Зима,1,1,0.0006334806240957,27.36636296093536,road
,2025-01-11 15:11:19.193442540,Южно-Уральская,SYNTHETIC,2025,2024,10 days 09:47:58.579327512,14987.9763221252,832.717817426701,0.02631578947368421,Зима,1,1,0.0006334806240957,27.36636296093536,road
,2025-01-12 01:02:59.271786762,Южно-Уральская,SYNTHETIC,2025,2024,10 days 19:39:38.657671734,15579.6442945289,591.6679724037003,0.029605263157894735,Зима,1,1,0.0006334806240957,27.36636296093536,road
,2025-01-14 16:43:04.196774963,Южно-Уральская,SYNTHETIC,2025,2024,13 days 11:19:43.582659935,19399.726377665585,3820.0820831366855,0.03289473684210526,Зима,1,1,0.0006334806240957,27.36636296093536,road
,2025-01-18 12:06:47.222931312,Южно-Уральская,SYNTHETIC,2025,2024,17 days 06:43:26.608816284,24883.4434802714,5483.717102605813,0.03618421052631579,Зима,1,1,0.0006334806240957,27.36636296093536,road
