TIME_DIFF,DELTA_MINUTES,START_TIME,SPIKE_FLAG,TRANSITION_FLAG,LAMBDA_DYNAMIC,LAMBDA0,LAMBDA1,LAMBDA_MONTH,SEASON,DELTA_TIME,INDEX,ROAD,CATEGORY,DEPARTMENT,YEAR
598.5261885762087,598.5261885762087,2025-01-01 09:58:31.571314560,0,1,0.000343076772419195,9.23080473386436e-05,0.00046154023669321795,3.987707645029404,Зима,0 days 00:00:00,0.0,Северная,3,SYNTHETIC,2025
346.2514530987248,944.7776416749335,2025-01-01 15:44:46.658500500,0,1,0.00040053234267756134,9.23080473386436e-05,0.00046154023669321795,3.987707645029404,Зима,0 days 05:46:15.087185940,0.005952380952380952,Северная,3,SYNTHETIC,2025
4286.254177825093,5231.031819500027,2025-01-04 15:11:01.909170000,1,0,0.00046154023669321795,9.23080473386436e-05,0.00046154023669321795,3.987707645029404,Зима,3 days 05:12:30.337855440,0.011904761904761904,Северная,3,SYNTHETIC,2025
4311.219562941171,9542.251382441198,2025-01-07 15:02:15.082946460,1,0,0.00046154023669321795,9.23080473386436e-05,0.00046154023669321795,3.987707645029404,Зима,6 days 05:03:43.511631900,0.017857142857142856,Северная,3,SYNTHETIC,2025
2628.2981949887217,12170.54957742992,2025-01-09 10:50:32.974645800,1,0,0.00046154023669321795,9.23080473386436e-05,0.00046154023669321795,3.987707645029404,Зима,8 days 00:52:01.403331240,0.023809523809523808,Северная,3,SYNTHETIC,2025
2177.3239432850764,14347.873520714997,2025-01-10 23:07:52.411242900,1,0,0.00046154023669321795,9.23080473386436e-05,0.00046154023669321795,3.987707645029404,Зима,9 days 13:09:20.839928340,0.02976190476190476,Северная,3,SYNTHETIC,2025
3333.220142007235,17681.093662722233,2025-01-13 06:41:05.619763320,1,0,0.00046154023669321795,9.23080473386436e-05,0.00046154023669321795,3.987707645029404,Зима,11 days 20:42:34.048448760,0.03571428571428571,Северная,3,SYNTHETIC,2025
8297.195347745534,25978.289010467764,2025-01-19 00:58:17.340628080,0,0,9.23080473386436e-05,9.23080473386436e-05,0.00046154023669321795,3.987707645029404,Зима,17 days 14:59:45.769313520,0.041666666666666664,Северная,3,SYNTHETIC,2025
1066.9217129111096,1066.9217129111096,2025-03-01 17:46:55.302774660,0,0,0.000423097890206,0.000423097890206,0.00211548945103,18.27782885690341,Весна,59 days 07:48:23.731460100,0.047619047619047616,Северная,3,SYNTHETIC,2025
5490.611322734002,6557.533035645111,2025-03-05 13:17:31.982138700,0,0,0.000423097890206,0.000423097890206,0.00211548945103,18.27782885690341,Весна,63 days 03:19:00.410824140,0.05357142857142857,Северная,3,SYNTHETIC,2025
329.4591368373783,6886.99217248249,2025-03-05 18:46:59.530348920,0,0,0.000423097890206,0.000423097890206,0.00211548945103,18.27782885690341,Весна,63 days 08:48:27.959034360,0.05952380952380952,Северная,3,SYNTHETIC,2025
4125.300670938582,11012.292843421072,2025-03-08 15:32:17.570605260,0,0,0.000423097890206,0.000423097890206,0.00211548945103,18.27782885690341,Весна,66 days 05:33:45.999290700,0.06547619047619048,Северная,3,SYNTHETIC,2025
1820.754656631778,12833.04750005285,2025-03-09 21:53:02.850003180,0,0,0.000423097890206,0.000423097890206,0.00211548945103,18.27782885690341,Весна,67 days 11:54:31.278688620,0.07142857142857142,Северная,3,SYNTHETIC,2025
355.3075512369769,13188.355051289825,2025-03-10 03:48:21.303077400,0,1,0.0005168804931472943,0.000423097890206,0.00211548945103,18.27782885690341,Весна,67 days 17:49:49.731762840,0.07738095238095238,Северная,3,SYNTHETIC,2025
949.7847174451111,14138.139768734936,2025-03-10 19:38:08.386124100,0,1,0.0007145948940316753,0.000423097890206,0.00211548945103,18.27782885690341,Весна,68 days 09:39:36.814809540,0.08333333333333333,Северная,3,SYNTHETIC,2025
1760.04995514989,15898.189723884827,2025-03-12 00:58:11.383433100,0,1,0.0007525773246855146,0.000423097890206,0.00211548945103,18.27782885690341,Весна,69 days 14:59:39.812118540,0.08928571428571429,Северная,3,SYNTHETIC,2025
636.0035850107981,16534.193308895625,2025-03-12 11:34:11.598533760,0,1,0.0007996774082389578,0.000423097890206,0.00211548945103,18.27782885690341,Весна,70 days 01:35:40.027219200,0.09523809523809523,Северная,3,SYNTHETIC,2025
1248.8059212526894,17782.999230148314,2025-03-13 08:22:59.953808880,0,1,0.0009952191791131695,0.000423097890206,0.00211548945103,18.27782885690341,Весна,70 days 22:24:28.382494320,0.10119047619047619,Северная,3,SYNTHETIC,2025
214.21257123002565,17997.21180137834,2025-03-13 11:57:12.708082680,0,1,0.0016471371473358923,0.000423097890206,0.00211548945103,18.27782885690341,Весна,71 days 01:58:41.136768120,0.10714285714285714,Северная,3,SYNTHETIC,2025
959.7337444600781,18956.94554583842,2025-03-14 03:56:56.732750280,0,1,0.0016611643070040243,0.000423097890206,0.00211548945103,18.27782885690341,Весна,71 days 17:58:25.161435720,0.1130952380952381,Северная,3,SYNTHETIC,2025
346.5685213507803,19303.514067189197,2025-03-14 09:43:30.844031340,0,1,0.0018161550136659896,0.000423097890206,0.00211548945103,18.27782885690341,Весна,71 days 23:44:59.272716780,0.11904761904761904,Северная,3,SYNTHETIC,2025
28.72162342397996,19332.235690613175,2025-03-14 10:12:14.141436780,1,0,0.00211548945103,0.000423097890206,0.00211548945103,18.27782885690341,Весна,72 days 00:13:42.570122220,0.125,Северная,3,SYNTHETIC,2025
425.3525378233821,19757.588228436558,2025-03-14 17:17:35.293706220,1,0,0.00211548945103,0.000423097890206,0.00211548945103,18.27782885690341,Весна,72 days 07:19:03.722391660,0.13095238095238096,Северная,3,SYNTHETIC,2025
701.299767631399,20458.88799606796,2025-03-15 04:58:53.279764080,1,0,0.00211548945103,0.000423097890206,0.00211548945103,18.27782885690341,Весна,72 days 19:00:21.708449520,0.13690476190476192,Северная,3,SYNTHETIC,2025
1904.7851232887951,22363.673119356754,2025-03-16 12:43:40.387161420,1,0,0.00211548945103,0.000423097890206,0.00211548945103,18.27782885690341,Весна,74 days 02:45:08.815846860,0.14285714285714285,Северная,3,SYNTHETIC,2025
645.7984124895765,23009.47153184633,2025-03-16 23:29:28.291910760,1,0,0.00211548945103,0.000423097890206,0.00211548945103,18.27782885690341,Весна,74 days 13:30:56.720596200,0.1488095238095238,Северная,3,SYNTHETIC,2025
14.910691222504735,23024.382223068835,2025-03-16 23:44:22.933384140,1,0,0.00211548945103,0.000423097890206,0.00211548945103,18.27782885690341,Весна,74 days 13:45:51.362069580,0.15476190476190477,Северная,3,SYNTHETIC,2025
782.1771815558335,23806.55940462467,2025-03-17 12:46:33.564277500,1,0,0.00211548945103,0.000423097890206,0.00211548945103,18.27782885690341,Весна,75 days 02:48:01.992962940,0.16071428571428573,Северная,3,SYNTHETIC,2025
2172.55777405471,25979.11717867938,2025-03-19 00:59:07.030720740,1,0,0.00211548945103,0.000423097890206,0.00211548945103,18.27782885690341,Весна,76 days 15:00:35.459406180,0.16666666666666666,Северная,3,SYNTHETIC,2025
13.906646334071763,25993.02382501345,2025-03-19 01:13:01.429500780,1,0,0.00211548945103,0.000423097890206,0.00211548945103,18.27782885690341,Весна,76 days 15:14:29.858186220,0.17261904761904762,Северная,3,SYNTHETIC,2025
676.2958993842268,26669.319724397676,2025-03-19 12:29:19.183463880,1,0,0.00211548945103,0.000423097890206,0.00211548945103,18.27782885690341,Весна,77 days 02:30:47.612149320,0.17857142857142858,Северная,3,SYNTHETIC,2025
1623.22576491353,28292.545489311204,2025-03-20 15:32:32.729358660,1,0,0.00211548945103,0.000423097890206,0.00211548945103,18.27782885690341,Весна,78 days 05:34:01.158044100,0.18452380952380953,Северная,3,SYNTHETIC,2025
50.65836784993632,28343.20385716114,2025-03-20 16:23:12.231429660,1,0,0.00211548945103,0.000423097890206,0.00211548945103,18.27782885690341,Весна,78 days 06:24:40.660115100,0.19047619047619047,Северная,3,SYNTHETIC,2025
244.17312959339202,28587.376986754534,2025-03-20 20:27:22.619205300,1,0,0.00211548945103,0.000423097890206,0.00211548945103,18.27782885690341,Весна,78 days 10:28:51.047890740,0.19642857142857142,Северная,3,SYNTHETIC,2025
921.2976726296117,29508.674659384145,2025-03-21 11:48:40.479563040,1,0,0.00211548945103,0.000423097890206,0.00211548945103,18.27782885690341,Весна,79 days 01:50:08.908248480,0.20238095238095238,Северная,3,SYNTHETIC,2025
1314.714479463671,30823.389138847815,2025-03-22 09:43:23.348330880,1,0,0.00211548945103,0.000423097890206,0.00211548945103,18.27782885690341,Весна,79 days 23:44:51.777016320,0.20833333333333334,Северная,3,SYNTHETIC,2025
503.2928114622943,31326.68195031011,2025-03-22 18:06:40.917018600,1,0,0.00211548945103,0.000423097890206,0.00211548945103,18.27782885690341,Весна,80 days 08:08:09.345704040,0.21428571428571427,Северная,3,SYNTHETIC,2025
