CATEGORY,START_TIME,ROAD,DEPARTMENT,RESPONSIBILITY,YEAR,SOURCE_YEAR,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,INDEX,SEASON,SEASON_INDEX,MONTH,LAMBDA_DYNAMIC,LAMBDA0,LAMBDA1,LAMBDA_MONTH,SPIKE_FLAG,TRANSITION_FLAG,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,ENTITY_TYPE
,2025-01-01 01:03:19.672969602,,CSH,,2025,2024,0 days 00:00:00,0.0,0.0,0.0,Зима,1,1,0.0169355467227807,0.0169355467227807,0.0508066401683421,731.615618424129,0,0,,,,,,,department
,2025-01-01 08:22:44.536288812,,CSH,,2025,2024,0 days 07:19:24.863319210,439.4143886535,439.4143886535,0.00011778563015312132,Зима,1,1,0.0169355467227807,0.0169355467227807,0.0508066401683421,731.615618424129,0,0,,,,,,,department
,2025-01-01 08:25:39.598835196,,CSH,,2025,2024,0 days 07:22:19.925865594,442.33209775989997,2.9177091063999683,0.00023557126030624264,Зима,1,1,0.0169355467227807,0.0169355467227807,0.0508066401683421,731.615618424129,0,0,,,,,,,department
,2025-01-01 12:08:51.064163484,,CSH,,2025,2024,0 days 11:05:31.391193882,665.5231865647,223.19108880480007,0.00035335689045936394,Зима,1,1,0.0169355467227807,0.0169355467227807,0.0508066401683421,731.615618424129,0,0,,,,,,,department
,2025-01-01 12:39:41.865998250,,CSH,,2025,2024,0 days 11:36:22.193028648,696.3698838107999,30.846697246099893,0.0004711425206124853,Зима,1,1,0.0169355467227807,0.0169355467227807,0.0508066401683421,731.615618424129,0,0,,,,,,,department
,2025-01-01 14:40:30.643358112,,CSH,,2025,2024,0 days 13:37:10.970388510,817.1828398085,120.8129559977001,0.0005889281507656066,Зима,1,1,0.0169355467227807,0.0169355467227807,0.0508066401683421,731.615618424129,0,0,,,,,,,department
,2025-01-01 16:10:33.586936715,,CSH,,2025,2024,0 days 15:07:13.913967113,907.2318994518834,90.04905964338332,0.0007067137809187279,Зима,1,1,0.0169355467227807,0.0169355467227807,0.0508066401683421,731.615618424129,0,0,,,,,,,department
,2025-01-01 16:59:59.142591798,,CSH,,2025,2024,0 days 15:56:39.469622196,956.6578270366,49.425927584716646,0.0008244994110718492,Зима,1,1,0.0169355467227807,0.0169355467227807,0.0508066401683421,731.615618424129,0,0,,,,,,,department
,2025-01-01 18:19:10.545570888,,CSH,,2025,2024,0 days 17:15:50.872601286,1035.8478766881,79.19004965150009,0.0009422850412249705,Зима,1,1,0.0169355467227807,0.0169355467227807,0.0508066401683421,731.615618424129,0,0,,,,,,,department
,2025-01-01 20:23:38.751240762,,CSH,,2025,2024,0 days 19:20:19.078271160,1160.317971186,124.47009449789994,0.0010600706713780918,Зима,1,1,0.0169355467227807,0.0169355467227807,0.0508066401683421,731.615618424129,0,0,,,,,,,department
,2025-01-01 20:54:13.058997540,,CSH,,2025,2024,0 days 19:50:53.386027938,1190.8897671323,30.57179594629997,0.001177856301531213,Зима,1,1,0.0169355467227807,0.0169355467227807,0.0508066401683421,731.615618424129,0,0,,,,,,,department
