CATEGORY,START_TIME,ROAD,DEPARTMENT,RESPONSIBILITY,YEAR,SOURCE_YEAR,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,INDEX,SEASON,SEASON_INDEX,MONTH,LAMBDA_DYNAMIC,LAMBDA0,LAMBDA1,LAMBDA_MONTH,SPIKE_FLAG,TRANSITION_FLAG,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,ENTITY_TYPE
,2025-01-01 05:38:17.906606202,,CV,,2025,2024,0 days 00:00:00,0.0,0.0,0.0,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,,,,,,,department
,2025-01-01 09:23:06.912887748,,CV,,2025,2024,0 days 03:44:49.006281546,224.81677135910002,224.81677135910002,0.0007651109410864575,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,,,,,,,department
,2025-01-01 19:24:38.542167612,,CV,,2025,2024,0 days 13:46:20.635561410,826.3439260235001,601.5271546644001,0.001530221882172915,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,,,,,,,department
,2025-01-02 05:37:38.501656704,,CV,,2025,2024,0 days 23:59:20.595050502,1439.3432508417,612.9993248181999,0.0022953328232593728,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,,,,,,,department
,2025-01-02 16:29:04.260087054,,CV,,2025,2024,1 days 10:50:46.353480852,2090.7725580142,651.4293071725001,0.00306044376434583,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,,,,,,,department
,2025-01-03 01:46:28.002510192,,CV,,2025,2024,1 days 20:08:10.095903990,2648.1682650665,557.3957070523002,0.0038255547054322878,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,,,,,,,department
,2025-01-03 05:35:54.317736168,,CV,,2025,2024,1 days 23:57:36.411129966,2877.6068521661,229.43858709959977,0.0045906656465187455,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,,,,,,,department
,2025-01-03 08:20:30.103798224,,CV,,2025,2024,2 days 02:42:12.197192022,3042.2032865337,164.59643436760007,0.005355776587605203,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,,,,,,,department
,2025-01-03 18:30:27.250501560,,CV,,2025,2024,2 days 12:52:09.343895358,3652.1557315893,609.9524450556,0.00612088752869166,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,,,,,,,department
,2025-01-03 22:21:18.802952088,,CV,,2025,2024,2 days 16:43:00.896345886,3883.0149390981,230.85920750879995,0.006885998469778117,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,,,,,,,department
,2025-01-03 23:58:14.089670484,,CV,,2025,2024,2 days 18:19:56.183064282,3979.9363844046998,96.92144530659971,0.0076511094108645756,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,,,,,,,department
,2025-01-04 04:00:48.839344038,,CV,,2025,2024,2 days 22:22:30.932737836,4222.5155456306,242.5791612259004,0.008416220351951033,Зима,1,1,0.0029184005929448,0.0029184005929448,0.0087552017788344,126.07490561521894,0,0,,,,,,,department
