CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT
2,12659610,2023-01-02 14:41:00,Восточно-Сибирская,"ЗАБ, ВЧДЭ-3 КАРЫМСКАЯ",2шт 1ч,,,Тонкий гребень колеса грузового вагона,CV,2023,2.0,,,,,
2,12650982,2023-01-02 19:42:00,Забайкальская,"В-СИБ, ВЧДЭ-10 УЛАН-УДЭ","1шт 0,88ч",,,Выпадение валика подвески тормозного подвешивания грузового вагона,CV,2023,1.0,"0,88ч",,,,
3,12649087,2023-01-03 06:10:00,Восточно-Сибирская,"В-СИБ, ВЧДЭ-10 УЛАН-УДЭ",,,,Неисправность тройника воздухопровода тормозной магистрали,CV,2023,,,,,,
3,12649926,2023-01-03 06:20:00,Западно-Сибирская,"СВЕРД, ВЧДЭ-19",,,,Завар тормозного башмака грузового вагона,CV,2023,,,,,,
1,12649439,2023-01-03 12:26:00,Дальневосточная,"Д-ВОСТ, ВЧДЭ-1 ХАБАРОВСК","7шт (к учету 6) 7,1ч",,,Неисправность тройника воздухопровода тормозной магистрали,CV,2023,6.0,"7,1ч",,,,
2,12649758,2023-01-04 01:51:00,Западно-Сибирская,"З-СИБ, ВЧДЭ-25 НОВОКУЗНЕЦК","2шт 0,55ч",,,Неисправность воздухораспределителя грузового вагона,CV,2023,2.0,"0,55ч",,,,
1,12651012,2023-01-04 03:24:00,Восточно-Сибирская,"КРАС, ВЧДЭ-8 АБАКАН","1шт 2,6ч",,,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы,CV,2023,1.0,"2,6ч",,,,
3,12650965,2023-01-04 04:11:00,Южно-Уральская,"З-СИБ, ВЧДЭ-12 ВХОДНАЯ",,,,Тонкий гребень колеса грузового вагона,CV,2023,,,,,,
2,12650215,2023-01-04 10:33:00,Восточно-Сибирская,"В-СИБ, ВЧДЭ-10 УЛАН-УДЭ","2шт 0,77ч",,,Технологический нагрев буксового узла,CV,2023,2.0,"0,77ч",,,,
2,12652239,2023-01-04 15:40:00,Восточно-Сибирская,"КРАС, ВЧДЭ-7 КРАСНОЯРСК-ВОСТ","1шт 0,98ч",,,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы,CV,2023,1.0,"0,98ч",,,,
3,12651132,2023-01-05 08:30:00,Красноярская,"КРАС, ВЧДЭ-8 АБАКАН",,,,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы,CV,2023,,,,,,
2,12670173,2023-01-05 10:51:00,Восточно-Сибирская,"ЗАБ, ВЧДЭ-3 КАРЫМСКАЯ","1шт 0,43ч",,,Тонкий гребень колеса грузового вагона,CV,2023,1.0,"0,43ч",,,,
1,12659670,2023-01-05 11:07:00,Восточно-Сибирская,"ЗАБ, ВЧДЭ-3 КАРЫМСКАЯ","1шт 1,1ч",,,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы,CV,2023,1.0,"1,1ч",,,,
2,12651748,2023-01-05 19:44:00,Восточно-Сибирская,"В-СИБ, ВЧДЭ-13 ТАЙШЕТ","1шт 0,67ч",,,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы,CV,2023,1.0,"0,67ч",,,,
2,12651763,2023-01-05 22:10:00,Восточно-Сибирская,"В-СИБ, ВЧДЭ-10 УЛАН-УДЭ","1шт 0,43ч",,,Технологический нагрев буксового узла,CV,2023,1.0,"0,43ч",,,,
1,12656455,2023-01-06 04:35:00,Восточно-Сибирская,"ЗАБ, ВЧДЭ-7 БЕЛОГОРСК","1шт 3,42ч",,,Выщербина на ободе колеса грузового вагона,CV,2023,1.0,"3,42ч",,,,
1,12652265,2023-01-06 08:46:00,Дальневосточная,"Д-ВОСТ, ВЧДЭ-10 КОМСОМОЛЬСК","1шт 1,18ч",,,Неисправность воздухораспределителя грузового вагона,CV,2023,1.0,"1,18ч",,,,
1,12652575,2023-01-06 10:34:00,Забайкальская,"ЗАБ, ВЧДЭ-3 КАРЫМСКАЯ","11шт (к учету 9) 8,75ч",,,Срыв корончатой гайки триангеля грузового вагона,CV,2023,9.0,"8,75ч",,,,
2,12659727,2023-01-06 11:27:00,Красноярская,"ЗАБ, ВЧДЭ-3 КАРЫМСКАЯ","4шт 1,12ч",,,Изгиб или излом триангеля грузового вагона,CV,2023,4.0,"1,12ч",,,,
2,12653159,2023-01-06 21:20:00,Западно-Сибирская,"З-СИБ, ВЧДЭ-11 АЛТАЙСКАЯ","1шт 0,45ч",,,Неисправность магистральной части воздухораспределителя,CV,2023,1.0,"0,45ч",,,,
2,12653273,2023-01-07 01:53:00,Октябрьская,"ОКТ, ВЧДЭ-28 ВОЛХОВСТРОЙ","1шт 0,95ч",,,Излом трубы воздухопровода тормозной магистрали грузового вагона,CV,2023,1.0,"0,95ч",,,,
3,12655081,2023-01-07 04:58:00,Восточно-Сибирская,"КРАС, ВЧДЭ-8 АБАКАН",,,,Выщербина на ободе колеса грузового вагона,CV,2023,,,,,,
2,12671075,2023-01-07 09:53:00,Восточно-Сибирская,"ЗАБ, ВЧДЭ-3 КАРЫМСКАЯ","1шт 0,92ч",,,Тонкий гребень колеса грузового вагона,CV,2023,1.0,"0,92ч",,,,
3,12653782,2023-01-07 11:04:00,Октябрьская,"ОКТ, ВЧДЭ-13 САНКТ-ПЕТЕРБУРГ-СОРТ-ВИТ",,,,Отсутствие болта валика подъемника автосцепки грузового вагона,CV,2023,,,,,,
1,12654053,2023-01-07 14:45:00,Западно-Сибирская,"З-СИБ, ВЧДЭ-23 БЕЛОВО","9шт (к учету 4) 3,88ч","2шт (к учету 1) 1,52ч",,Неисправность воздухораспределителя грузового вагона,CV,2023,4.0,"3,88ч",1.0,"1,52ч",,
3,12655545,2023-01-07 22:15:00,Южно-Уральская,"С-КАВ, ВЧДЗ-13 КРАСНОДАР",,,,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы,CV,2023,,,,,,
3,12669014,2023-01-08 02:31:00,Дальневосточная,"ЗАБ, ВЧДЭ-13 БОРЗЯ",,,,Ослабление (разрушение) торцевого крепления,CV,2023,,,,,,
2,12655036,2023-01-08 06:02:00,Горьковская,"ГОРЬК, ВЧДЭ-17 ЮДИНО","1шт 0,67ч",,,Неисправность магистральной части воздухораспределителя,CV,2023,1.0,"0,67ч",,,,
3,12660435,2023-01-08 14:10:00,Южно-Уральская,"З-СИБ, ВЧДЭ-6 ИНСКАЯ",,,,Выщербина на ободе колеса грузового вагона,CV,2023,,,,,,
3,12660274,2023-01-08 15:30:00,Московская,"Ю-ВОСТ, ВЧДЭ-5 КАЗИНКА",,,,Тонкий гребень колеса грузового вагона,CV,2023,,,,,,
3,12665261,2023-01-08 18:26:00,Восточно-Сибирская,"КРАС, ВЧДЭ-8 АБАКАН",,,,Выщербина на ободе колеса грузового вагона,CV,2023,,,,,,
2,12655997,2023-01-08 18:37:00,Западно-Сибирская,"З-СИБ, ВЧДЭ-6 ИНСКАЯ","1шт 0,48ч",,,Неисправность магистральной части воздухораспределителя,CV,2023,1.0,"0,48ч",,,,
